team,country,year,events,athletes,age,height,weight,medals,prev_medals,prev_3_medals
Rowing Club Castillon-3,FRA,1900,1,3,28.5,,,3,0.0,0.0
Roy,JPN,1964,1,3,30.0,170.0,64.33333333333333,0,0.0,0.0
Royal Club Nautique de Gand,BEL,1900,2,9,23.77777777777778,,64.5,9,0.0,0.0
Royal Club Nautique de Gand,BEL,1906,2,2,25.0,,79.0,2,9.0,9.0
Royal Club Nautique de Gand,GRE,1906,2,1,,,,1,2.0,5.5
Royal Club Nautique de Gand,BEL,1908,1,9,26.857142857142858,168.0,70.77777777777777,9,1.0,4.0
Royal Club Nautique de Gand,BEL,1912,1,5,23.2,,,0,9.0,4.0
Rozenn-3,FRA,1900,1,1,,,,0,0.0,0.0
Rush IV,USA,1956,1,4,30.0,184.33333333333334,87.33333333333333,0,0.0,0.0
Rush V,SWE,1956,1,3,42.666666666666664,176.5,74.5,3,0.0,0.0
Rush VII,SWE,1964,1,3,40.666666666666664,175.66666666666666,75.0,3,0.0,0.0
Russia,RUS,1900,2,3,,,,0,0.0,0.0
Russia,RUS,1908,7,6,33.0,177.0,91.0,3,0.0,0.0
Russia,RUS,1912,60,142,28.153846153846153,173.2173913043478,71.11904761904762,7,3.0,1.5
Russia,RUS,1924,2,3,36.0,,,0,7.0,3.3333333333333335
Russia,RUS,1994,52,96,24.04255319148936,174.34285714285716,69.86857142857143,28,0.0,3.3333333333333335
Russia,RUS,1996,212,390,24.268115942028984,176.40489642184556,71.05754716981131,115,28.0,11.666666666666666
Russia,RUS,1998,48,105,25.43502824858757,175.24858757062148,70.62711864406779,44,115.0,47.666666666666664
Russia,RUS,2000,238,435,25.229235880398672,177.14214046822744,71.35451505016722,187,44.0,62.333333333333336
Russia,RUS,2002,57,129,25.518691588785046,174.43457943925233,70.07009345794393,34,187.0,115.33333333333333
Russia,RUS,2004,232,443,26.053356282271945,176.1944922547332,70.78571428571429,189,34.0,88.33333333333333
Russia,RUS,2006,70,149,25.745098039215687,174.49019607843138,70.25490196078431,33,189.0,136.66666666666666
Russia,RUS,2008,240,453,25.43243243243243,176.9406779661017,70.99745762711865,142,33.0,85.33333333333333
Russia,RUS,2010,71,142,25.506172839506174,174.5843621399177,69.61728395061728,21,142.0,121.33333333333333
Russia,RUS,2012,236,424,25.454713493530498,177.70055452865066,70.72356215213358,138,21.0,65.33333333333333
Russia,RUS,2014,88,191,25.842271293375394,174.45110410094637,69.95709570957095,56,138.0,100.33333333333333
Russia,RUS,2016,179,279,25.366834170854272,176.1497461928934,69.21065989847716,113,56.0,71.66666666666667
Russia-1,RUS,1900,1,2,31.0,,,0,0.0,0.0
Russia-1,RUS,1994,4,8,24.25,179.57142857142858,76.71428571428571,4,0.0,0.0
Russia-1,RUS,1998,4,8,24.625,177.5,75.375,4,4.0,2.0
Russia-1,RUS,2002,5,11,25.916666666666668,178.66666666666666,80.83333333333333,4,4.0,2.6666666666666665
Russia-1,RUS,2004,3,6,26.0,174.66666666666666,68.33333333333333,0,4.0,4.0
Russia-1,RUS,2006,5,10,27.083333333333332,182.25,83.75,8,0.0,2.6666666666666665
Russia-1,RUS,2008,2,4,24.0,180.75,74.0,0,8.0,4.0
Russia-1,RUS,2010,6,14,27.357142857142858,180.78571428571428,81.35714285714286,4,0.0,2.6666666666666665
Russia-1,RUS,2012,2,4,25.5,178.25,63.25,2,4.0,4.0
Russia-1,RUS,2014,6,12,28.428571428571427,182.35714285714286,89.33333333333333,10,2.0,2.0
Russia-1,RUS,2016,2,4,25.5,187.5,81.5,0,10.0,5.333333333333333
Russia-2,RUS,1994,4,8,28.0,173.0,74.875,4,0.0,0.0
Russia-2,RUS,1998,4,8,23.875,175.125,76.0,4,4.0,4.0
Russia-2,RUS,2002,5,12,23.916666666666668,180.16666666666666,81.41666666666667,0,4.0,4.0
Russia-2,RUS,2004,3,6,24.833333333333332,175.0,66.33333333333333,0,0.0,2.6666666666666665
Russia-2,RUS,2006,5,11,26.583333333333332,179.83333333333334,82.33333333333333,0,0.0,1.3333333333333333
Russia-2,RUS,2008,2,4,24.25,178.0,67.25,0,0.0,0.0
Russia-2,RUS,2010,6,14,26.928571428571427,179.0,79.92857142857143,0,0.0,0.0
Russia-2,RUS,2012,2,4,24.0,179.75,64.5,0,0.0,0.0
Russia-2,RUS,2014,6,12,26.071428571428573,180.57142857142858,87.0,2,0.0,0.0
Russia-2,RUS,2016,2,4,31.0,188.0,75.25,2,2.0,0.6666666666666666
Russia-3,RUS,1994,2,4,21.75,170.0,63.75,0,0.0,0.0
Russia-3,RUS,1998,2,4,26.0,170.5,60.0,0,0.0,0.0
Russia-3,RUS,2002,1,2,27.0,169.5,66.0,0,0.0,0.0
Russia-3,RUS,2006,2,4,22.0,166.5,56.75,0,0.0,0.0
Russia-3,RUS,2010,3,8,23.125,177.25,77.375,0,0.0,0.0
Russia-3,RUS,2014,3,8,24.875,178.375,80.33333333333333,0,0.0,0.0
Rwanda,RWA,1984,6,3,25.0,165.5,59.5,0,0.0,0.0
Rwanda,RWA,1988,7,6,23.0,164.0,57.75,0,0.0,0.0
Rwanda,RWA,1992,8,10,23.714285714285715,170.0,63.333333333333336,0,0.0,0.0
Rwanda,RWA,1996,4,4,22.5,175.5,60.333333333333336,0,0.0,0.0
Rwanda,RWA,2000,5,5,21.8,175.5,63.5,0,0.0,0.0
Rwanda,RWA,2004,5,5,26.0,169.75,59.25,0,0.0,0.0
Rwanda,RWA,2008,4,4,24.75,172.0,61.25,0,0.0,0.0
Rwanda,RWA,2012,7,7,23.714285714285715,166.71428571428572,61.0,0,0.0,0.0
Rwanda,RWA,2016,7,7,27.285714285714285,162.5,59.0,0,0.0,0.0
Saar,SAA,1952,32,36,25.06451612903226,159.66666666666666,55.0,0,0.0,0.0
Sabre,GBR,1952,1,3,32.666666666666664,,,0,0.0,0.0
Saga-2,SWE,1908,1,5,37.8,,,0,0.0,0.0
SagaII,CAN,1960,1,3,24.0,177.0,69.66666666666667,0,0.0,0.0
Saint Kitts and Nevis,SKN,1996,5,10,24.0,174.54545454545453,65.45454545454545,0,0.0,0.0
Saint Kitts and Nevis,SKN,2000,4,2,25.0,174.0,71.0,0,0.0,0.0
Saint Kitts and Nevis,SKN,2004,2,2,23.5,174.0,66.0,0,0.0,0.0
Saint Kitts and Nevis,SKN,2008,5,4,25.666666666666668,172.16666666666666,63.166666666666664,0,0.0,0.0
Saint Kitts and Nevis,SKN,2012,3,4,21.428571428571427,175.85714285714286,74.57142857142857,0,0.0,0.0
Saint Kitts and Nevis,SKN,2016,4,6,29.11111111111111,178.33333333333334,75.88888888888889,0,0.0,0.0
Saint Lucia,LCA,1996,5,6,23.75,181.57142857142858,72.42857142857143,0,0.0,0.0
Saint Lucia,LCA,2000,5,5,22.2,174.2,66.8,0,0.0,0.0
Saint Lucia,LCA,2004,2,2,22.5,168.5,64.0,0,0.0,0.0
Saint Lucia,LCA,2008,4,4,24.5,174.0,60.75,0,0.0,0.0
Saint Lucia,LCA,2012,4,4,26.25,170.5,61.0,0,0.0,0.0
Saint Lucia,LCA,2016,4,5,24.2,173.0,62.6,0,0.0,0.0
Saint Vincent and the Grenadines,VIN,1988,6,6,20.5,157.0,57.0,0,0.0,0.0
Saint Vincent and the Grenadines,VIN,1992,5,6,22.0,179.5,68.25,0,0.0,0.0
Saint Vincent and the Grenadines,VIN,1996,6,8,21.75,185.66666666666666,71.5,0,0.0,0.0
Saint Vincent and the Grenadines,VIN,2000,4,4,21.0,172.5,64.0,0,0.0,0.0
Saint Vincent and the Grenadines,VIN,2004,3,3,21.333333333333332,167.66666666666666,62.666666666666664,0,0.0,0.0
Saint Vincent and the Grenadines,VIN,2008,2,2,24.0,178.0,65.0,0,0.0,0.0
Saint Vincent and the Grenadines,VIN,2012,3,3,22.0,180.5,73.5,0,0.0,0.0
Saint Vincent and the Grenadines,VIN,2016,4,4,20.75,175.5,60.0,0,0.0,0.0
Salamander,GBR,1960,1,3,30.0,187.66666666666666,93.0,0,0.0,0.0
Salinero,NED,2008,1,1,40.0,172.0,56.0,1,0.0,0.0
Samoa,SAM,1984,9,8,26.555555555555557,183.0,94.6,0,0.0,0.0
Samoa,SAM,1988,11,11,23.0,172.27272727272728,73.45454545454545,0,0.0,0.0
Samoa,SAM,1992,5,5,24.0,169.0,77.7,0,0.0,0.0
Samoa,SAM,1996,5,5,23.2,175.5,78.3,0,0.0,0.0
Samoa,SAM,2000,5,5,24.0,,76.75,0,0.0,0.0
Samoa,SAM,2004,3,3,26.666666666666668,176.0,92.0,0,0.0,0.0
Samoa,SAM,2008,7,6,29.142857142857142,177.57142857142858,89.42857142857143,0,0.0,0.0
Samoa,SAM,2012,9,8,28.11111111111111,179.44444444444446,87.22222222222223,0,0.0,0.0
Samoa,SAM,2016,9,8,26.333333333333332,166.8,68.8,0,0.0,0.0
San Marino,SMR,1960,5,9,22.923076923076923,175.15384615384616,71.53846153846153,0,0.0,0.0
San Marino,SMR,1968,2,4,28.5,168.5,69.25,0,0.0,0.0
San Marino,SMR,1972,4,7,28.571428571428573,180.0,77.28571428571429,0,0.0,0.0
San Marino,SMR,1976,9,12,26.923076923076923,175.0,73.8,0,0.0,0.0
San Marino,SMR,1980,10,16,28.75,174.6875,72.625,0,0.0,0.0
San Marino,SMR,1984,30,22,25.27027027027027,175.54054054054055,70.56756756756756,0,0.0,0.0
San Marino,SMR,1988,17,16,24.0,179.27272727272728,76.45454545454545,0,0.0,0.0
San Marino,SMR,1992,20,20,24.821428571428573,181.5,78.625,0,0.0,0.0
San Marino,SMR,1994,2,3,31.333333333333332,185.66666666666666,90.33333333333333,0,0.0,0.0
San Marino,SMR,1996,7,7,25.571428571428573,179.0,76.0,0,0.0,0.0
San Marino,SMR,2000,4,4,28.75,176.25,75.5,0,0.0,0.0
San Marino,SMR,2002,1,1,17.0,175.0,76.0,0,0.0,0.0
San Marino,SMR,2004,5,5,27.2,174.6,74.8,0,0.0,0.0
San Marino,SMR,2006,1,1,18.0,180.0,75.0,0,0.0,0.0
San Marino,SMR,2008,4,4,26.75,176.66666666666666,72.66666666666667,0,0.0,0.0
San Marino,SMR,2010,1,1,22.0,180.0,75.0,0,0.0,0.0
San Marino,SMR,2012,4,4,27.25,167.75,65.75,0,0.0,0.0
San Marino,SMR,2014,2,2,17.0,168.5,55.5,0,0.0,0.0
San Marino,SMR,2016,3,4,34.0,173.0,69.5,0,0.0,0.0
Sandra,FRA,1924,1,3,36.0,,,0,0.0,0.0
Sans Atout-1,SWE,1912,1,5,22.8,,,5,0.0,0.0
Santa Maria,CAN,1932,1,6,44.0,,,6,0.0,0.0
Sao Tome and Principe,STP,1996,2,2,18.5,170.5,59.5,0,0.0,0.0
Sao Tome and Principe,STP,2000,2,2,24.5,178.5,74.0,0,0.0,0.0
Sao Tome and Principe,STP,2004,2,2,17.0,175.0,61.0,0,0.0,0.0
Sao Tome and Principe,STP,2008,4,3,21.25,171.5,65.75,0,0.0,0.0
Sao Tome and Principe,STP,2012,2,2,23.0,173.5,64.5,0,0.0,0.0
Sao Tome and Principe,STP,2016,3,3,27.333333333333332,168.0,57.333333333333336,0,0.0,0.0
Sarcelle-3,FRA,1900,1,3,,,,3,0.0,0.0
Sarcelle-35,FRA,1900,1,3,,,,0,0.0,0.0
Saskia,GBR,1936,1,6,31.833333333333332,,,0,0.0,0.0
Sass-2,SWE,1912,1,3,37.666666666666664,,,0,0.0,0.0
Satchmo,GER,2008,1,1,39.0,169.0,66.0,1,0.0,0.0
Saudi Arabia,KSA,1972,11,10,23.571428571428573,172.42857142857142,67.92857142857143,0,0.0,0.0
Saudi Arabia,KSA,1976,13,14,22.894736842105264,175.89473684210526,71.73684210526316,0,0.0,0.0
Saudi Arabia,KSA,1984,11,37,20.875,171.4,67.45,0,0.0,0.0
Saudi Arabia,KSA,1988,12,9,23.833333333333332,164.23076923076923,62.5,0,0.0,0.0
Saudi Arabia,KSA,1992,13,9,23.176470588235293,168.88888888888889,93.0,0,0.0,0.0
Saudi Arabia,KSA,1996,13,29,22.852941176470587,176.35714285714286,69.84615384615384,0,0.0,0.0
Saudi Arabia,KSA,2000,14,18,23.869565217391305,176.2608695652174,70.6086956521739,2,0.0,0.0
Saudi Arabia,KSA,2004,12,16,26.25,173.9375,71.0,0,2.0,0.6666666666666666
Saudi Arabia,KSA,2008,11,14,27.555555555555557,174.94117647058823,69.52941176470588,0,0.0,0.6666666666666666
Saudi Arabia,KSA,2012,14,18,30.130434782608695,171.35294117647058,67.05263157894737,4,0.0,0.6666666666666666
Saudi Arabia,KSA,2016,10,10,26.272727272727273,170.63636363636363,65.27272727272727,0,4.0,1.3333333333333333
Scamasaxe-2,FRA,1900,1,2,32.0,,,2,0.0,0.0
Scamasaxe-3,FRA,1900,1,2,32.0,,,2,0.0,0.0
Scamasaxe-34,FRA,1900,1,2,32.0,,,0,0.0,0.0
Scaup,CAN,1948,1,2,19.0,,,0,0.0,0.0
Scotia,GBR,1900,2,3,29.333333333333332,,,6,0.0,0.0
Scotland,GBR,1912,1,8,29.875,,,0,0.0,0.0
Scotland-2,GBR,1912,1,8,29.875,,,0,0.0,0.0
Scotland-3,GBR,1908,1,11,27.0,,,11,0.0,0.0
Scram,CAN,1960,1,2,28.5,181.0,77.5,0,0.0,0.0
Sea Dog-2,GBR,1908,1,2,31.0,,,0,0.0,0.0
Seawanhaka Boat Club-1,USA,1904,1,2,27.0,,,2,0.0,0.0
Senegal,SEN,1964,7,12,23.785714285714285,178.71428571428572,70.14285714285714,0,0.0,0.0
Senegal,SEN,1968,9,21,26.565217391304348,183.22222222222223,72.0,0,0.0,0.0
Senegal,SEN,1972,23,38,25.857142857142858,179.97297297297297,72.43243243243244,0,0.0,0.0
Senegal,SEN,1976,27,21,27.379310344827587,178.6969696969697,79.33333333333333,0,0.0,0.0
Senegal,SEN,1980,22,32,24.735294117647058,183.30769230769232,76.94871794871794,0,0.0,0.0
Senegal,SEN,1984,23,25,26.2,180.09677419354838,76.93548387096774,0,0.0,0.0
Senegal,SEN,1988,23,23,25.08823529411765,180.9047619047619,75.48,1,0.0,0.0
Senegal,SEN,1992,25,22,27.542857142857144,182.16666666666666,81.33333333333333,0,1.0,0.3333333333333333
Senegal,SEN,1994,1,1,33.0,192.0,92.0,0,0.0,0.3333333333333333
Senegal,SEN,1996,8,11,27.5,185.25,80.375,0,0.0,0.3333333333333333
Senegal,SEN,2000,15,26,24.71875,179.3125,72.09375,0,0.0,0.0
Senegal,SEN,2004,17,15,24.238095238095237,176.71428571428572,66.66666666666667,0,0.0,0.0
Senegal,SEN,2006,3,1,24.0,,,0,0.0,0.0
Senegal,SEN,2008,16,15,23.941176470588236,175.07142857142858,73.0,0,0.0,0.0
Senegal,SEN,2010,2,1,28.0,,,0,0.0,0.0
Senegal,SEN,2012,16,31,24.8125,180.71875,74.875,0,0.0,0.0
Senegal,SEN,2016,11,22,29.0,178.0909090909091,72.86363636363636,0,0.0,0.0
Serbia,SRB,1912,2,2,19.0,171.5,65.0,0,0.0,0.0
Serbia,SRB,2008,42,87,25.855670103092784,186.04123711340208,80.95876288659794,15,0.0,0.0
Serbia,SRB,2010,8,10,22.466666666666665,179.53333333333333,75.86666666666666,0,15.0,7.5
Serbia,SRB,2012,54,116,26.576923076923077,185.5076923076923,81.02307692307693,16,0.0,5.0
Serbia,SRB,2014,14,8,23.352941176470587,183.35294117647058,79.70588235294117,0,16.0,10.333333333333334
Serbia,SRB,2016,56,103,27.590551181102363,183.5748031496063,79.22047244094489,54,0.0,5.333333333333333
Serbia and Montenegro,SCG,1996,35,68,25.443037974683545,187.5909090909091,83.84848484848484,26,0.0,0.0
Serbia and Montenegro,SCG,1998,2,2,18.5,180.5,78.0,0,26.0,26.0
Serbia and Montenegro,SCG,2000,50,109,25.456,187.24193548387098,82.25806451612904,25,0.0,13.0
Serbia and Montenegro,SCG,2002,5,6,24.25,180.875,86.0,0,25.0,17.0
Serbia and Montenegro,SCG,2004,39,85,25.385416666666668,189.75,85.21875,13,0.0,8.333333333333334
Serbia and Montenegro,SCG,2006,10,6,27.0,176.63636363636363,68.18181818181819,0,13.0,12.666666666666666
Serbia-1,SRB,2012,1,2,32.0,185.0,86.0,0,0.0,0.0
Serbia-2,SRB,2012,1,2,25.5,189.0,83.0,0,0.0,0.0
Serendipity,CAN,1964,1,3,39.666666666666664,173.0,69.33333333333333,0,0.0,0.0
Seychelles,SEY,1980,15,11,22.761904761904763,177.52380952380952,66.61904761904762,0,0.0,0.0
Seychelles,SEY,1984,15,9,23.333333333333332,171.86666666666667,62.13333333333333,0,0.0,0.0
Seychelles,SEY,1992,18,11,19.238095238095237,179.33333333333334,72.66666666666667,0,0.0,0.0
Seychelles,SEY,1996,9,9,24.11111111111111,178.22222222222223,73.44444444444444,0,0.0,0.0
Seychelles,SEY,2000,9,9,22.11111111111111,171.77777777777777,68.25,0,0.0,0.0
Seychelles,SEY,2004,10,9,23.4,177.5,74.5,0,0.0,0.0
Seychelles,SEY,2008,9,9,25.6,171.33333333333334,76.22222222222223,0,0.0,0.0
Seychelles,SEY,2012,6,6,19.166666666666668,172.6,68.8,0,0.0,0.0
Seychelles,SEY,2016,10,10,26.1,176.2,73.9,0,0.0,0.0
Sheerio,FIN,1936,1,6,34.166666666666664,183.0,83.0,0,0.0,0.0
Shoveller,RSA,1952,1,3,44.333333333333336,,,0,0.0,0.0
Shrew II,USA,1960,1,2,45.0,186.5,93.0,2,0.0,0.0
Siames-Cat,THA,1960,1,2,42.0,163.0,66.0,0,0.0,0.0
Sibindi-2,GBR,1908,1,3,55.0,,,0,0.0,0.0
Sidi Fekkar-36,FRA,1900,1,4,34.0,,,0,0.0,0.0
Sidi-Fekkar-14,FRA,1900,1,4,34.0,,,0,0.0,0.0
Sierra Leone,SLE,1968,4,3,27.25,176.5,72.5,0,0.0,0.0
Sierra Leone,SLE,1980,16,14,22.433333333333334,180.5483870967742,60.516129032258064,0,0.0,0.0
Sierra Leone,SLE,1984,6,7,21.9,178.57142857142858,70.2,0,0.0,0.0
Sierra Leone,SLE,1988,14,12,22.894736842105264,176.21052631578948,72.82352941176471,0,0.0,0.0
Sierra Leone,SLE,1992,12,11,20.4,177.0,71.2,0,0.0,0.0
Sierra Leone,SLE,1996,10,14,23.263157894736842,176.8235294117647,73.33333333333333,0,0.0,0.0
Sierra Leone,SLE,2000,3,3,22.333333333333332,,76.0,0,0.0,0.0
Sierra Leone,SLE,2004,2,2,18.5,157.0,65.5,0,0.0,0.0
Sierra Leone,SLE,2008,3,3,21.0,160.33333333333334,55.0,0,0.0,0.0
Sierra Leone,SLE,2012,2,2,25.5,180.5,73.5,0,0.0,0.0
Sierra Leone,SLE,2016,4,4,22.25,163.0,78.5,0,0.0,0.0
Sif,SWE,1920,1,4,26.0,,,4,0.0,0.0
Sildra-1,NOR,1920,1,4,25.75,182.0,,4,0.0,0.0
Silja,NOR,1936,1,6,36.666666666666664,181.66666666666666,,6,0.0,0.0
Singapore,SGP,1948,1,1,26.0,,,0,0.0,0.0
Singapore,SGP,1952,7,5,20.4,,60.666666666666664,0,0.0,0.0
Singapore,SGP,1956,12,45,25.846153846153847,174.25,66.83333333333333,0,0.0,0.0
Singapore,SGP,1960,2,2,36.0,170.0,84.75,1,0.0,0.0
Singapore,SGP,1968,6,4,26.666666666666668,164.83333333333334,55.666666666666664,0,1.0,0.3333333333333333
Singapore,SGP,1972,12,7,20.833333333333332,168.44444444444446,57.44444444444444,0,0.0,0.3333333333333333
Singapore,SGP,1976,4,4,24.0,166.0,67.75,0,0.0,0.3333333333333333
Singapore,SGP,1984,7,5,19.714285714285715,180.0,74.0,0,0.0,0.0
Singapore,SGP,1988,16,8,22.185185185185187,177.55555555555554,70.11111111111111,0,0.0,0.0
Singapore,SGP,1992,26,14,21.62162162162162,170.375,63.75,0,0.0,0.0
Singapore,SGP,1996,27,14,20.6,172.54545454545453,64.0,0,0.0,0.0
Singapore,SGP,2000,20,14,21.17391304347826,170.1304347826087,65.91304347826087,0,0.0,0.0
Singapore,SGP,2004,15,15,24.055555555555557,171.44444444444446,66.38888888888889,0,0.0,0.0
Singapore,SGP,2008,25,25,22.86111111111111,171.22222222222223,63.416666666666664,3,0.0,0.0
Singapore,SGP,2012,29,23,23.444444444444443,166.0,61.916666666666664,4,3.0,1.0
Singapore,SGP,2016,24,25,24.40625,169.03125,63.46875,1,4.0,2.3333333333333335
Singapore-1,SGP,2004,1,2,25.5,161.5,48.0,0,0.0,0.0
Singapore-2,SGP,2004,1,2,29.0,166.5,59.0,0,0.0,0.0
Singy-37,FRA,1900,1,2,,,,0,0.0,0.0
Singy-7,FRA,1900,1,2,,,,0,0.0,0.0
Sirene,NOR,1960,1,2,19.5,179.0,77.5,2,0.0,0.0
Sjhxa,POR,1952,1,3,28.666666666666668,174.66666666666666,79.66666666666667,0,0.0,0.0
Sjovinge,SWE,1960,1,2,24.5,184.5,74.0,0,0.0,0.0
Skidoo,USA,1952,1,3,24.0,,,0,0.0,0.0
Skum,DEN,1960,1,2,23.5,173.5,73.5,2,0.0,0.0
Slaghoken,SWE,1948,1,3,40.666666666666664,,,3,0.0,0.0
Slaghoken II,SWE,1956,1,3,40.333333333333336,176.0,72.0,3,0.0,0.0
Slovakia,SVK,1994,22,42,24.46268656716418,179.5593220338983,74.62711864406779,0,0.0,0.0
Slovakia,SVK,1996,68,67,24.893617021276597,177.32967032967034,71.42307692307692,3,0.0,0.0
Slovakia,SVK,1998,20,37,25.484375,177.859375,72.90625,0,3.0,1.5
Slovakia,SVK,2000,63,108,24.62121212121212,179.86259541984734,75.2824427480916,6,0.0,1.0
Slovakia,SVK,2002,34,49,25.341772151898734,177.08860759493672,76.13924050632912,0,6.0,3.0
Slovakia,SVK,2004,58,63,26.3,178.425,74.20625,10,0.0,2.0
Slovakia,SVK,2006,38,58,25.473214285714285,176.45535714285714,73.61607142857143,1,10.0,5.333333333333333
Slovakia,SVK,2008,54,57,27.791044776119403,179.109375,72.49230769230769,10,1.0,3.6666666666666665
Slovakia,SVK,2010,34,68,27.878504672897197,176.94392523364485,73.84579439252336,3,10.0,7.0
Slovakia,SVK,2012,52,47,27.415384615384614,177.52307692307693,70.5,5,3.0,4.666666666666667
Slovakia,SVK,2014,37,60,26.92792792792793,178.32432432432432,75.64864864864865,1,5.0,6.0
Slovakia,SVK,2016,49,51,27.96825396825397,180.04761904761904,72.7936507936508,8,1.0,3.0
Slovakia-1,SVK,1996,1,2,18.5,189.0,72.5,0,0.0,0.0
Slovakia-1,SVK,2004,1,2,21.5,175.5,61.0,0,0.0,0.0
Slovakia-1,SVK,2006,1,2,28.0,185.0,96.0,0,0.0,0.0
Slovakia-1,SVK,2014,1,2,20.0,179.5,74.5,0,0.0,0.0
Slovakia-2,SVK,1996,1,2,21.0,175.0,69.5,0,0.0,0.0
Slovakia-2,SVK,2004,1,2,25.5,174.5,58.5,0,0.0,0.0
Slovakia-2,SVK,2014,1,2,22.0,182.5,70.5,0,0.0,0.0
Slovenia,SLO,1992,55,62,23.037037037037038,177.22058823529412,70.76470588235294,6,0.0,0.0
Slovenia,SLO,1994,18,22,21.152542372881356,174.4047619047619,69.4047619047619,3,6.0,6.0
Slovenia,SLO,1996,34,37,24.404255319148938,178.85,71.6,2,3.0,4.5
Slovenia,SLO,1998,25,34,23.333333333333332,175.69354838709677,70.91935483870968,0,2.0,3.6666666666666665
Slovenia,SLO,2000,53,74,25.244444444444444,180.7,75.75555555555556,3,0.0,1.6666666666666667
Slovenia,SLO,2002,33,40,26.145833333333332,174.375,69.56818181818181,4,3.0,1.6666666666666667
Slovenia,SLO,2004,65,78,25.836734693877553,181.5408163265306,77.94897959183673,5,4.0,2.3333333333333335
Slovenia,SLO,2006,38,36,25.072916666666668,175.82291666666666,69.4375,0,5.0,4.0
Slovenia,SLO,2008,60,61,26.52054794520548,179.46575342465752,74.53424657534246,5,0.0,3.0
Slovenia,SLO,2010,41,47,26.121495327102803,174.9532710280374,69.34579439252336,3,5.0,3.3333333333333335
Slovenia,SLO,2012,68,65,26.358974358974358,175.74358974358975,70.08974358974359,5,3.0,2.6666666666666665
Slovenia,SLO,2014,38,58,26.95689655172414,176.29310344827587,71.77586206896552,8,5.0,4.333333333333333
Slovenia,SLO,2016,45,63,26.957142857142856,178.81428571428572,75.14285714285714,4,8.0,5.333333333333333
Slovenia-1,SLO,2004,1,2,26.5,177.0,64.5,0,0.0,0.0
Slovenia-2,SLO,2004,1,2,23.5,173.5,63.5,0,0.0,0.0
Smyrna,FRA,1906,1,3,24.0,,,3,0.0,0.0
Smyrna,GBR,1906,1,8,22.75,,,8,3.0,3.0
Snap,DEN,1948,1,3,30.666666666666668,175.0,73.5,3,0.0,0.0
Snowten III,FRA,1960,1,3,44.333333333333336,176.33333333333334,78.33333333333333,0,0.0,0.0
Snude,DEN,1952,1,3,34.0,174.0,72.33333333333333,0,0.0,0.0
"Socialer Turnverein, Detroit",USA,1904,1,6,22.5,,,0,0.0,0.0
Societ Nautique de la Marne,FRA,1900,1,8,27.0,,,0,0.0,0.0
Societ Nautique de la Marne-1,FRA,1900,1,2,25.0,,,2,0.0,0.0
Societ Nautique de la Marne-3,FRA,1900,1,4,27.0,,,0,0.0,0.0
Socit Nautique de Bayonne,FRA,1912,3,17,24.210526315789473,,,0,0.0,0.0
Socit Nautique de Bayonne-1,FRA,1906,1,3,28.0,,,3,0.0,0.0
Socit Nautique de Bayonne-2,FRA,1906,2,5,26.875,,,5,0.0,0.0
Socit Nautique de la Basse Seine-1,FRA,1906,2,5,21.0,,,8,0.0,0.0
Socit Nautique de la Basse Seine-2,FRA,1906,1,3,21.0,,,0,0.0,0.0
Solomon Islands,SOL,1984,3,3,24.5,185.0,67.75,0,0.0,0.0
Solomon Islands,SOL,1988,5,4,23.0,172.25,67.0,0,0.0,0.0
Solomon Islands,SOL,1992,1,1,28.0,,70.5,0,0.0,0.0
Solomon Islands,SOL,1996,4,4,22.75,,62.0,0,0.0,0.0
Solomon Islands,SOL,2000,2,2,22.0,172.0,64.0,0,0.0,0.0
Solomon Islands,SOL,2004,2,2,21.5,166.0,64.0,0,0.0,0.0
Solomon Islands,SOL,2008,3,3,22.0,161.0,61.0,0,0.0,0.0
Solomon Islands,SOL,2012,4,4,28.25,167.5,62.333333333333336,0,0.0,0.0
Solomon Islands,SOL,2016,3,3,24.666666666666668,165.0,58.0,0,0.0,0.0
Solos Carex,SWE,2008,1,1,41.0,167.0,60.0,0,0.0,0.0
Somalia,SOM,1972,4,3,24.75,176.75,65.0,0,0.0,0.0
Somalia,SOM,1984,6,7,19.833333333333332,178.88888888888889,65.66666666666667,0,0.0,0.0
Somalia,SOM,1988,4,5,23.25,176.0,62.4,0,0.0,0.0
Somalia,SOM,1996,4,4,28.0,176.0,69.66666666666667,0,0.0,0.0
Somalia,SOM,2000,2,2,23.0,173.0,65.5,0,0.0,0.0
Somalia,SOM,2004,2,2,17.0,170.0,56.0,0,0.0,0.0
Somalia,SOM,2008,2,2,17.5,170.5,62.0,0,0.0,0.0
Somalia,SOM,2012,2,2,19.5,,,0,0.0,0.0
Somalia,SOM,2016,2,2,19.5,,,0,0.0,0.0
Sonja II,NOR,1912,1,3,35.333333333333336,,,0,0.0,0.0
Sorais-2,GBR,1908,1,5,35.75,,,5,0.0,0.0
Souriceau-38,FRA,1900,1,1,,,,0,0.0,0.0
Souriceau-4,FRA,1900,1,1,,,,0,0.0,0.0
South Africa,RSA,1904,1,3,,,,0,0.0,0.0
South Africa,RSA,1908,15,14,26.59090909090909,170.0,61.0,2,0.0,0.0
South Africa,RSA,1912,21,21,30.964285714285715,176.5,67.25,7,2.0,1.0
